row_type,experiment,condition_or_scenario,seed,matcher,source_filename,precision,recall,f1,b3_precision,b3_recall,b3_f1,closure_precision,closure_recall,closure_f1,n_seeds,precision_mean,precision_sd,recall_mean,recall_sd,f1_mean,f1_sd,b3_precision_mean,b3_precision_sd,b3_recall_mean,b3_recall_sd,b3_f1_mean,b3_f1_sd,closure_precision_mean,closure_precision_sd,closure_recall_mean,closure_recall_sd,closure_f1_mean,closure_f1_sd,mean_absolute_closure_minus_pairwise_f1,closure_explanation
per_seed,E1,clean,20260723,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9996849401386264,0.9990554156171284,0.9993700787401576,0.9998303301774748,0.999083782958363,0.99945691715904,0.9996849401386264,0.9990554156171284,0.9993700787401576,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260723,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9869321717486,0.9987405541561712,0.9928012519561816,0.9921324103294988,0.9989310801180902,0.9955201378815084,0.9869321717486,0.9987405541561712,0.9928012519561816,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260724,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9995787256450764,0.998422049232064,0.999000052628809,0.9997793843125276,0.9984217493126972,0.9991001056045884,0.9995787256450764,0.998422049232064,0.999000052628809,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260724,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,1.0,0.999474016410688,0.9997369390224654,1.0,0.9989308624376336,0.9994651453021928,1.0,0.999474016410688,0.9997369390224654,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260724,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9850544888427608,0.998422049232064,0.9916932239694896,0.9911872518073516,0.9985744832501782,0.9948671545330257,0.9849522623495226,0.998422049232064,0.9916414167798558,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260725,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9982142857142856,0.9986338797814208,0.9984240386635848,0.9991311578340036,0.998625464542076,0.9988782471848218,0.9982142857142856,0.9986338797814208,0.9984240386635848,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260725,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9995796553173604,0.9995796553173604,0.9995796553173604,0.9997963651173446,0.9990836430280507,0.999439877008348,0.9995796553173604,0.9995796553173604,0.9995796553173604,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260725,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9845627849150436,0.9986338797814208,0.9915484140233722,0.9909518233806784,0.9987781907040676,0.9948496149979632,0.9845627849150436,0.9986338797814208,0.9915484140233722,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260726,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9988438091233972,0.999053826745164,0.9989488068958268,0.9993549591757058,0.9990324387635586,0.9991936729437936,0.9985289481979616,0.999053826745164,0.9987913185138472,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260726,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9992641648270788,0.9993692178301092,0.999316688567674,0.9995926057951826,0.9991852115903652,0.9993888671748932,0.9991591339079252,0.9993692178301092,0.9992641648270788,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260726,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9857883817427386,0.999053826745164,0.9923767752715122,0.9915363853949176,0.9990324387635586,0.9952702978181728,0.985583903754408,0.999053826745164,0.9922731544324946,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260727,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9990533291259072,0.9984232103437402,0.9987381703470032,0.9994737824854442,0.998319498905128,0.9988963072347132,0.998948254101809,0.9984232103437402,0.998685663214342,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260727,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9997896065642752,0.999053926206244,0.9994216310005783,0.9998472271731934,0.9986250445587412,0.9992357621479117,0.9996844430419692,0.999053926206244,0.9993690851735016,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260727,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9858833298733652,0.9984232103437402,0.9921136470465348,0.9916687885114835,0.9984213474563324,0.9950336119569976,0.9856787048567872,0.9984232103437402,0.9920100266332448,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260728,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9986327303323516,0.9985277105899674,0.9985802176999526,0.9992835557366474,0.998522970357543,0.9989031182657784,0.9985277105899674,0.9985277105899674,0.9985277105899674,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260728,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.999789628694646,0.9995793458828478,0.9996844762305428,0.9998981358867272,0.9990322909239076,0.999465025883158,0.999789628694646,0.9995793458828478,0.9996844762305428,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260728,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.98516289686657,0.9985277105899674,0.9918002820285162,0.9911649859087976,0.9987266985840888,0.9949314747562352,0.9849585062240664,0.9985277105899674,0.991696694344352,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260729,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.998842105263158,0.998842105263158,0.998842105263158,0.9994219751449313,0.998673942979548,0.9990478190409036,0.998842105263158,0.998842105263158,0.998842105263158,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260729,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9997893628225382,0.9992631578947369,0.999526191102922,0.9998979956138114,0.9988779517519252,0.9993877134011993,0.9997893628225382,0.9992631578947369,0.999526191102922,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,clean,20260729,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9883345484845328,0.998842105263158,0.9935605465682426,0.9932048078067356,0.998673942979548,0.9959318670446728,0.9882316184128308,0.998842105263158,0.9935085331378912,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260720,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.998790012099879,0.9547844374342797,0.9762915972259556,0.9994229463679564,0.9767651052274268,0.987964134878471,0.998790012099879,0.9547844374342797,0.9762915972259556,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260720,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9996798292422624,0.9849631966351208,0.9922669491525424,0.99979633401222,0.9915139171758316,0.9956379011488116,0.9995731512111834,0.9849631966351208,0.9922143954239712,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260720,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.988130240662093,0.9541535226077812,0.9708447012250576,0.9931653088934148,0.976714188730482,0.9848710544184736,0.9878075332026998,0.9541535226077812,0.97068891741549,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260721,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9987971569163476,0.9590508189836204,0.9785205420750978,0.9993812049503604,0.9795406636746908,0.989361474327684,0.998578768995299,0.9590508189836204,0.9784157249210004,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260721,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.999893662271374,0.987295254094918,0.9935545224006764,0.9999320005439956,0.993404052767578,0.9966573375143092,0.999893662271374,0.987295254094918,0.9935545224006764,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260721,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9890586068681616,0.9586308273834524,0.9736070381231672,0.993465252277982,0.9793706650346796,0.9863676104779,0.9883091578263692,0.9586308273834524,0.9732437906406564,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260722,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9986834887547996,0.9535931280117328,0.9756175981994534,0.9992197174019982,0.9768459620375554,0.9879061777028416,0.9983549023908752,0.9535931280117328,0.9754607801114444,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260722,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9995755067388306,0.9866959983239052,0.9930939954662872,0.9997285973572168,0.9931640459348974,0.9964355098907122,0.9994694397283532,0.9866959983239052,0.9930416447021612,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260722,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.987086272381986,0.9528598365807668,0.9696711262725868,0.9923634081386866,0.9764897460689024,0.984362587276273,0.9864439865524348,0.9528598365807668,0.9693611125912508,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260723,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9990131578947368,0.9562342569269522,0.9771557271557272,0.999504564118226,0.9780447249652175,0.98865820630703,0.9989036289880496,0.9562342569269522,0.977103329937262,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260723,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9996806132226126,0.9855163727959698,0.9925479625812588,0.9998303301774748,0.992381824968611,0.9960921532955248,0.9996806132226126,0.9855163727959698,0.9925479625812588,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260723,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9881676074685192,0.9553946263643996,0.971504802561366,0.9929977264243782,0.9776375173911568,0.9852577589721264,0.9876315503960074,0.9553946263643996,0.9712456655108028,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260724,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9996711608023676,0.9593940669051124,0.9791185785603091,0.9997793843125276,0.9793978888775754,0.989483692646424,0.9995615957913196,0.9593940669051124,0.9790660225442834,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260724,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.999893299189074,0.9857984430885756,0.9927958470176924,0.9998778128500152,0.9922445100634694,0.9960465370256116,0.9996799658630254,0.9857984430885756,0.9926906779661018,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260724,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9855119472375392,0.9588680833158004,0.9720074646760865,0.9916284831822963,0.9792112140650988,0.985380731141808,0.9850859180806224,0.9588680833158004,0.9718002025694332,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260725,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9983567046450482,0.9576502732240436,0.9775799184724308,0.999199036128222,0.978584398174074,0.98878428291679,0.9982473436301896,0.9576502732240436,0.9775274872620004,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260725,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9995733788395904,0.9848675914249684,0.9921659961888628,0.9997963651173446,0.9918715742673386,0.9958182034321196,0.9995733788395904,0.9848675914249684,0.9921659961888628,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260725,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9854946958216064,0.9567044976881044,0.9708862109416656,0.9917069694038588,0.9782450067029814,0.9849299908814184,0.9850681670634062,0.9567044976881044,0.9706791768845292,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260726,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9991212653778558,0.9562657695542472,0.9772238934250108,0.999405883451308,0.9780940741117956,0.9886351385218626,0.9987921379158888,0.9562657695542472,0.9770664375100704,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260726,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9994674051981252,0.9864381833473508,0.992910052910053,0.9996944543463868,0.9927687528644904,0.9962195669111492,0.999360954308233,0.9864381833473508,0.9928575207660968,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260726,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9876046536914213,0.9548990748528174,0.9709765353573148,0.9924869718728252,0.9774490332875015,0.9849106048788412,0.9863177326528396,0.9548990748528174,0.9703541477485176,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260727,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9991221332162844,0.957111321349732,0.9776656286910768,0.999405883451308,0.9781365110081308,0.9886568163179892,0.9987933304080736,0.957111321349732,0.9775081861613611,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260727,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9997869166844237,0.9864396089561652,0.9930684163183238,0.9997963028975912,0.9924462324523432,0.99610770920139,0.9995739241585002,0.9864396089561652,0.992963335273266,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260727,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9869763403516388,0.9559550089351414,0.9712180274470016,0.9922968545772436,0.9776781925277114,0.9849332829466302,0.985906331309627,0.9559550089351414,0.970699685115013,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260728,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9986847873739588,0.958250078872647,0.9780496967745398,0.9993854198499202,0.978812264439238,0.988991862259072,0.9986847873739588,0.958250078872647,0.9780496967745398,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260728,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,1.0,0.9867493953097066,0.9933305102688968,1.0,0.9927336932532004,0.996353598691385,1.0,0.9867493953097066,0.9933305102688968,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260728,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9869862270903372,0.9570932800504784,0.971809930592632,0.9922939798309054,0.9784048079861464,0.9853004495706784,0.9863444239731224,0.9570932800504784,0.9714987190435525,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260729,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.999010227647641,0.9562105263157896,0.9771419351368796,0.9994219751449313,0.9777970452729468,0.9884912538126724,0.9987905442550852,0.9562105263157896,0.9770368378596396,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260729,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9997867121680708,0.986842105263158,0.993272236054458,0.9998979956138114,0.992757688580609,0.9963150491232576,0.9997867121680708,0.986842105263158,0.993272236054458,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,high_noise,20260729,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.989213336238832,0.9556842105263158,0.9721597601456258,0.993799833392836,0.9775420343074752,0.9856038942271884,0.988782400348508,0.9556842105263158,0.9719516111765336,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260720,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9973297730307076,0.9973297730307076,0.9973297730307076,0.9993890081068192,0.990343347639485,0.9948456163204754,0.9973297730307076,0.9973297730307076,0.9973297730307076,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260720,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.999554565701559,0.9986648865153538,0.9991095280498664,0.9998807820696232,0.9906115879828328,0.9952246029392248,0.999554565701559,0.9986648865153538,0.9991095280498664,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260720,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9773222852158744,0.9973297730307076,0.9872246696035242,0.9948587267525036,0.99052217453505,0.992685714604178,0.9773222852158744,0.9973297730307076,0.9872246696035242,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260721,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9982158786797504,0.997326203208556,0.9977708426214892,0.9995522922636104,0.990060888252149,0.994783950995386,0.9982158786797504,0.997326203208556,0.9977708426214892,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260721,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.999553770638108,0.998217468805704,0.9988851727982164,0.999880611270296,0.9902399713467048,0.9950369404776644,0.999553770638108,0.998217468805704,0.9988851727982164,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260721,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9867724867724867,0.997326203208556,0.9920212765957448,0.9970391595033428,0.990060888252149,0.993537770778132,0.9867724867724867,0.997326203208556,0.9920212765957448,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260722,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9991115059973346,0.997339246119734,0.9982245894363072,0.9997617558593168,0.990529795407844,0.9951243644253271,0.9991115059973346,0.997339246119734,0.9982245894363072,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260722,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,1.0,0.998669623059867,0.9993343687597072,1.0,0.9907978200661128,0.9953776421487232,1.0,0.998669623059867,0.9993343687597072,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260722,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9803836094158674,0.997339246119734,0.9887887447790724,0.9956222639149468,0.9906191369606004,0.9931143992703249,0.9803836094158674,0.997339246119734,0.9887887447790724,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260723,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9982363315696648,0.9973568281938326,0.99779638607316,0.999582923704829,0.992194715047517,0.9958751166349378,0.9982363315696648,0.9973568281938326,0.99779638607316,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260723,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.999559277214632,0.9991189427312775,0.9993390614672836,0.9999106265081776,0.992582000178747,0.9962328355611216,0.999559277214632,0.9991189427312775,0.9993390614672836,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260723,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.98008658008658,0.9973568281938326,0.9886462882096072,0.9952781005153872,0.992194715047517,0.9937340159837206,0.98008658008658,0.9973568281938326,0.9886462882096072,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260724,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.999113867966327,0.9995567375886524,0.9993352537115,0.9997913872746236,0.991685292802861,0.9957218425401168,0.999113867966327,0.9995567375886524,0.9993352537115,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260724,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,1.0,0.9995567375886524,0.999778319663046,1.0,0.991685292802861,0.9958252906585268,1.0,0.9995567375886524,0.999778319663046,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260724,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9761904761904762,0.9995567375886524,0.987735435830048,0.9946207718670838,0.9917746982565936,0.993195696158932,0.9761904761904762,0.9995567375886524,0.987735435830048,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260725,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9977827050997784,0.9995557529986672,0.9986684420772304,0.9994338666905038,0.991150442477876,0.9952749196656864,0.9977827050997784,0.9995557529986672,0.9986684420772304,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260725,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9995559502664298,1.0,0.9997779258272262,0.999880814040106,0.9912398319477964,0.995541573107632,0.9995559502664298,1.0,0.9997779258272262,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260725,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9799651567944252,0.9995557529986672,0.9896635144051024,0.9952921545841898,0.991150442477876,0.9932169808177508,0.9799651567944252,0.9995557529986672,0.9896635144051024,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260726,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9986625055728936,0.9973285841495992,0.9979950991312097,0.9996244299382993,0.990431905570956,0.9950069365706816,0.9977728285077953,0.9973285841495992,0.997550656869294,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260726,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9991095280498664,0.9991095280498664,0.9991095280498664,0.9997913499657216,0.9907895913440042,0.9952701168836092,0.9991095280498664,0.9991095280498664,0.9991095280498664,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260726,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.98159509202454,0.9973285841495992,0.9893992932862192,0.9961071865033236,0.99061074845748,0.9933513642794994,0.98159509202454,0.9973285841495992,0.9893992932862192,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260727,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9982214317474432,0.9991099243435692,0.9986654804270464,0.9996125417262756,0.9907904148783976,0.9951819270044796,0.9982214317474432,0.9991099243435692,0.9986654804270464,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260727,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,1.0,0.9995549621717846,0.9997774315602048,1.0,0.9908798283261804,0.9954190245216924,1.0,0.9995549621717846,0.9997774315602048,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260727,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.98292469352014,0.9991099243435692,0.9909512248951666,0.9961254172627564,0.9907904148783976,0.9934507536508156,0.98292469352014,0.9991099243435692,0.9909512248951666,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260728,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.998220640569395,0.999554565701559,0.9988871578010238,0.9995528527991416,0.9906993382221428,0.9951064033528546,0.998220640569395,0.999554565701559,0.9988871578010238,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260728,learned,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.9995547640249332,1.0,0.9997773324426632,0.9998807607464376,0.9907887676623144,0.9953140012557644,0.9995547640249332,1.0,0.9997773324426632,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260728,splink,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.980340760157274,0.999554565701559,0.9898544331715924,0.9954241936445476,0.9906993382221428,0.9930561458753768,0.980340760157274,0.999554565701559,0.9898544331715924,,,,,,,,,,,,,,,,,,,,,
per_seed,E1,low_overlap,20260729,baseline,paper_experiments/results/E2_E6/E4/e1_e4_e5_per_run.csv,0.997773820124666,0.998663101604278,0.9982182628062362,0.9994627026058924,0.9906868451688008,0.9950554246696351,0.997773820124666,0.998663101604278,0.9982182628062362,,,,,,,,,,,,,,,,,,,,,
