paper_table,paper_analysis_label,experiment_id,condition_or_scenario,seed,yaml_path,yaml_sha256,truth_layer_sha256,truth_layer_component_sha256_json,emission_config_differences_from_table_reference,reference_yaml_path,run_path,truth_layer_hash_definition
Table III,k=1,E3,noise_k1,20260725,paper_experiments/results/E2_E6/E3/configs/e3_noise_k1_s20260725.yaml,b92fe2b902e6b0ddd3564807e5b4951a73446649961666397a665f53770e6dca,d8472eb33babfae1f37049c6fdb374365c346073f047d0f8a63cde5bb6f5275d,"{""entity_record_map.csv"":""fa7aa28b356221bb38453dcc1c3eafc7a3d7727be6cd8388d1a751d054feebcf"",""truth_events.parquet"":""23a77a19d2518484b1bc10a0582f456a51429437dd9d21d283047785e573ddf0"",""truth_household_memberships.parquet"":""58378d36406209b7f27bbca696e7afd6b84fdd84b5b2b5f84c325fbf3e0ab7a0"",""truth_households.parquet"":""3592c8c3a12177d77b248c6fca89bcae1d4354fc473ce0df5bae8251dfd12f24"",""truth_people.parquet"":""f6463f5c0f497b01a2829c35cffa924ee2323a128a146a36a120998107bc5d5b"",""truth_residence_history.parquet"":""763e7527c68bce25c3378b5859b75448112aa57ba45c6d01700906bc55b76d92""}","[{""current"":3.0,""path"":""emission.noise.B.address_missing_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.date_swap_pct"",""reference"":0.0},{""current"":3.0,""path"":""emission.noise.B.dob_shift_pct"",""reference"":0.0},{""current"":35.0,""path"":""emission.noise.B.middle_name_missing_pct"",""reference"":0.0},{""current"":9.0,""path"":""emission.noise.B.name_typo_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.nickname_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.ocr_error_pct"",""reference"":0.0},{""current"":4.0,""path"":""emission.noise.B.phone_mask_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.phonetic_error_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.ssn_mask_pct"",""reference"":0.0},{""current"":10.0,""path"":""emission.noise.B.suffix_missing_pct"",""reference"":0.0},{""current"":7.0,""path"":""emission.noise.B.zip_digit_error_pct"",""reference"":0.0}]",paper_experiments/results/E2_E6/E3/configs/e3_noise_k0_s20260725.yaml,phase2/runs/2026-07-24_e2_high_noise_identity_drift_s20260725_seed20260725,"SHA-256 of sorted UTF-8 name-NUL-fileSHA256-NUL entries for truth_people.parquet, truth_households.parquet, truth_household_memberships.parquet, truth_residence_history.parquet, truth_events.parquet, entity_record_map.csv"
Table III,k=1,E3,noise_k1,20260726,paper_experiments/results/E2_E6/E3/configs/e3_noise_k1_s20260726.yaml,f4f8f91037c3261e9b5f157818beb35dfc9e71460fc185c87ac201512bcbcc96,f8737ff99339f80490d892adb03ddbed49a40559c668e645f7d770e8c0fbcb47,"{""entity_record_map.csv"":""304e6ea8a984b780545a610b161e2563855c4923f8efc0ced88e56fce40aa2b4"",""truth_events.parquet"":""5f2e683464bc49f6ea402e7dc2e307f15cbfc1707324856d439393e7e7b5aa63"",""truth_household_memberships.parquet"":""d1196a272df0342eb14559c5e9e24d9bd4ef501d1b6b5dc8172e26e15fd89af2"",""truth_households.parquet"":""3592c8c3a12177d77b248c6fca89bcae1d4354fc473ce0df5bae8251dfd12f24"",""truth_people.parquet"":""2b8adf938ec62055ab46f024967cdd0648d1bd4e9cf0f1c073e16e4e25cd7e34"",""truth_residence_history.parquet"":""72069a2d378c0b67e755124d365d0fb064bc8faef8e19bfa42bd86d5fe64d850""}","[{""current"":3.0,""path"":""emission.noise.B.address_missing_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.date_swap_pct"",""reference"":0.0},{""current"":3.0,""path"":""emission.noise.B.dob_shift_pct"",""reference"":0.0},{""current"":35.0,""path"":""emission.noise.B.middle_name_missing_pct"",""reference"":0.0},{""current"":9.0,""path"":""emission.noise.B.name_typo_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.nickname_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.ocr_error_pct"",""reference"":0.0},{""current"":4.0,""path"":""emission.noise.B.phone_mask_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.phonetic_error_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.ssn_mask_pct"",""reference"":0.0},{""current"":10.0,""path"":""emission.noise.B.suffix_missing_pct"",""reference"":0.0},{""current"":7.0,""path"":""emission.noise.B.zip_digit_error_pct"",""reference"":0.0}]",paper_experiments/results/E2_E6/E3/configs/e3_noise_k0_s20260726.yaml,phase2/runs/2026-07-24_e2_high_noise_identity_drift_s20260726_seed20260726,"SHA-256 of sorted UTF-8 name-NUL-fileSHA256-NUL entries for truth_people.parquet, truth_households.parquet, truth_household_memberships.parquet, truth_residence_history.parquet, truth_events.parquet, entity_record_map.csv"
Table III,k=1,E3,noise_k1,20260727,paper_experiments/results/E2_E6/E3/configs/e3_noise_k1_s20260727.yaml,c1f6a0bb2e95089afd31362521a3d3372804033b74da9b9532a7890c7160dc3d,457bc2b764fcf5fb79eadbbf3fead9c75310f2c5bbb8fec982fa3c913eb572af,"{""entity_record_map.csv"":""32479438e4908dc7d90a27e54ecd129c10f5b09097fcb8bf2e9450f9ef1729a4"",""truth_events.parquet"":""54c896b1dd5fe8e78dc55670b2bd2cff390b5fe54c68723172714d8cbf98b384"",""truth_household_memberships.parquet"":""5c68babbb6e2fd95ed1c195e97a8b2028df767031bfb65e1459e18a02f8a1a2a"",""truth_households.parquet"":""3592c8c3a12177d77b248c6fca89bcae1d4354fc473ce0df5bae8251dfd12f24"",""truth_people.parquet"":""a0f25b49819776c09ed4f8c0ac8a245ed99a2b1cd2c1b4902bccb5bc55fdd6ce"",""truth_residence_history.parquet"":""078b3ca8fa85b3a61c82ca8170b34fb087d0e9ec2a5fb6beab4ac56e5ca701a0""}","[{""current"":3.0,""path"":""emission.noise.B.address_missing_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.date_swap_pct"",""reference"":0.0},{""current"":3.0,""path"":""emission.noise.B.dob_shift_pct"",""reference"":0.0},{""current"":35.0,""path"":""emission.noise.B.middle_name_missing_pct"",""reference"":0.0},{""current"":9.0,""path"":""emission.noise.B.name_typo_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.nickname_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.ocr_error_pct"",""reference"":0.0},{""current"":4.0,""path"":""emission.noise.B.phone_mask_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.phonetic_error_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.ssn_mask_pct"",""reference"":0.0},{""current"":10.0,""path"":""emission.noise.B.suffix_missing_pct"",""reference"":0.0},{""current"":7.0,""path"":""emission.noise.B.zip_digit_error_pct"",""reference"":0.0}]",paper_experiments/results/E2_E6/E3/configs/e3_noise_k0_s20260727.yaml,phase2/runs/2026-07-24_e2_high_noise_identity_drift_s20260727_seed20260727,"SHA-256 of sorted UTF-8 name-NUL-fileSHA256-NUL entries for truth_people.parquet, truth_households.parquet, truth_household_memberships.parquet, truth_residence_history.parquet, truth_events.parquet, entity_record_map.csv"
Table III,k=1,E3,noise_k1,20260728,paper_experiments/results/E2_E6/E3/configs/e3_noise_k1_s20260728.yaml,93ce471ec6a88f20c993a0165a58e6945d49313d48032c11c8b1e65cb60174ba,c3ebbe4919d42852dbb1dcbcfae668f7cd6750a8c4313311e0c27cb9b096a71a,"{""entity_record_map.csv"":""d9763e031665cc3a969abf3b3be819019af42094ca881cc2ec46de413389bb4b"",""truth_events.parquet"":""d4ece12579336208a16af365d3f125afd94e053e8079e0e0b020ecab55d96164"",""truth_household_memberships.parquet"":""552c8039d92840429258e16cd8ff6c3ec801817c14c9ffbce5935d4412536cea"",""truth_households.parquet"":""3592c8c3a12177d77b248c6fca89bcae1d4354fc473ce0df5bae8251dfd12f24"",""truth_people.parquet"":""3c6b927c4c84abedaf13403800a466b2dce6e79b93d66b81d0751c348ca97b64"",""truth_residence_history.parquet"":""36aef3d5ecdc7a59369ae98e98d8cff0d3c59671d71c1bd9b0d9cb2fd66aa80a""}","[{""current"":3.0,""path"":""emission.noise.B.address_missing_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.date_swap_pct"",""reference"":0.0},{""current"":3.0,""path"":""emission.noise.B.dob_shift_pct"",""reference"":0.0},{""current"":35.0,""path"":""emission.noise.B.middle_name_missing_pct"",""reference"":0.0},{""current"":9.0,""path"":""emission.noise.B.name_typo_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.nickname_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.ocr_error_pct"",""reference"":0.0},{""current"":4.0,""path"":""emission.noise.B.phone_mask_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.phonetic_error_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.ssn_mask_pct"",""reference"":0.0},{""current"":10.0,""path"":""emission.noise.B.suffix_missing_pct"",""reference"":0.0},{""current"":7.0,""path"":""emission.noise.B.zip_digit_error_pct"",""reference"":0.0}]",paper_experiments/results/E2_E6/E3/configs/e3_noise_k0_s20260728.yaml,phase2/runs/2026-07-24_e2_high_noise_identity_drift_s20260728_seed20260728,"SHA-256 of sorted UTF-8 name-NUL-fileSHA256-NUL entries for truth_people.parquet, truth_households.parquet, truth_household_memberships.parquet, truth_residence_history.parquet, truth_events.parquet, entity_record_map.csv"
Table III,k=1,E3,noise_k1,20260729,paper_experiments/results/E2_E6/E3/configs/e3_noise_k1_s20260729.yaml,6141624c0bf2480d8aa7f674bf2008583e14680726b4e99df4fd0fa6bc4d555d,f301475866bda9336c9b0ad4246fd54a675cbd77d378cc5fc0f525d7d393822d,"{""entity_record_map.csv"":""8117dfa92dba706672fc6badabe247ace4bf09e74996957ed2a368ee5d5535d2"",""truth_events.parquet"":""aedf922f5e9f47ab181ca371cc32cf3bee99aed4e2d39cf641f0185c1bc83639"",""truth_household_memberships.parquet"":""e3f7bc33c6f22e57fc2b4c43cdca736d1cb950e84dd3279836d1bfc2e4415160"",""truth_households.parquet"":""3592c8c3a12177d77b248c6fca89bcae1d4354fc473ce0df5bae8251dfd12f24"",""truth_people.parquet"":""d8fa66d765ce78f5214ccc420d3e11d1cd018a7bfb88e484333af6481ce69fbd"",""truth_residence_history.parquet"":""2fc38494dda55e7dc8c7cfe527cdd534c67440c1b62a7c50e88d5db3ff91386c""}","[{""current"":3.0,""path"":""emission.noise.B.address_missing_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.date_swap_pct"",""reference"":0.0},{""current"":3.0,""path"":""emission.noise.B.dob_shift_pct"",""reference"":0.0},{""current"":35.0,""path"":""emission.noise.B.middle_name_missing_pct"",""reference"":0.0},{""current"":9.0,""path"":""emission.noise.B.name_typo_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.nickname_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.ocr_error_pct"",""reference"":0.0},{""current"":4.0,""path"":""emission.noise.B.phone_mask_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.phonetic_error_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.ssn_mask_pct"",""reference"":0.0},{""current"":10.0,""path"":""emission.noise.B.suffix_missing_pct"",""reference"":0.0},{""current"":7.0,""path"":""emission.noise.B.zip_digit_error_pct"",""reference"":0.0}]",paper_experiments/results/E2_E6/E3/configs/e3_noise_k0_s20260729.yaml,phase2/runs/2026-07-24_e2_high_noise_identity_drift_s20260729_seed20260729,"SHA-256 of sorted UTF-8 name-NUL-fileSHA256-NUL entries for truth_people.parquet, truth_households.parquet, truth_household_memberships.parquet, truth_residence_history.parquet, truth_events.parquet, entity_record_map.csv"
Table III,k=2,E3,noise_k2,20260720,paper_experiments/results/E2_E6/E3/configs/e3_noise_k2_s20260720.yaml,ab070fcb1d9b7e6d7a9ed7b98d7529e44558a051d18a58264411cb02d9ac3abd,bb7a94b641e6d8d0e6cb044de2522effe4302b0fb90d6bde5addf6283c699e57,"{""entity_record_map.csv"":""fc6eea5abae1b1f4f58a3ca2266e3efbe53033b1780fbf882da082641cd6748b"",""truth_events.parquet"":""563f111e0e5c5787dee95bf2ecafa82e161c6345a26018b459af099f9f19836d"",""truth_household_memberships.parquet"":""e9ee0e4b37fa57f145b81aff781bf82fd0dac08cdba7bdfaaad02ea9552cd08d"",""truth_households.parquet"":""3592c8c3a12177d77b248c6fca89bcae1d4354fc473ce0df5bae8251dfd12f24"",""truth_people.parquet"":""8f82e60abc92d97eff599d68416e532096ffbb435fac1f8878f0f8f5320d0828"",""truth_residence_history.parquet"":""ce9e5c33b998da5293d4fea1460ba905cb0226241bba8be871f1b05234ad6e37""}","[{""current"":6.0,""path"":""emission.noise.B.address_missing_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.date_swap_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.dob_shift_pct"",""reference"":0.0},{""current"":70.0,""path"":""emission.noise.B.middle_name_missing_pct"",""reference"":0.0},{""current"":18.0,""path"":""emission.noise.B.name_typo_pct"",""reference"":0.0},{""current"":24.0,""path"":""emission.noise.B.nickname_pct"",""reference"":0.0},{""current"":16.0,""path"":""emission.noise.B.ocr_error_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.phone_mask_pct"",""reference"":0.0},{""current"":16.0,""path"":""emission.noise.B.phonetic_error_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.ssn_mask_pct"",""reference"":0.0},{""current"":20.0,""path"":""emission.noise.B.suffix_missing_pct"",""reference"":0.0},{""current"":14.0,""path"":""emission.noise.B.zip_digit_error_pct"",""reference"":0.0}]",paper_experiments/results/E2_E6/E3/configs/e3_noise_k0_s20260720.yaml,phase2/runs/2026-07-25_e3_noise_k2_s20260720_seed20260720,"SHA-256 of sorted UTF-8 name-NUL-fileSHA256-NUL entries for truth_people.parquet, truth_households.parquet, truth_household_memberships.parquet, truth_residence_history.parquet, truth_events.parquet, entity_record_map.csv"
Table III,k=2,E3,noise_k2,20260721,paper_experiments/results/E2_E6/E3/configs/e3_noise_k2_s20260721.yaml,95fbf067bd0d3314e4d07ffec8220c63c08f5fdf4b1d3ab34e097db51a850236,6e5770c03a278df21f2efe95a4bfc0a896a7a5d7b678c9ec8b26d4486642f122,"{""entity_record_map.csv"":""3c5ed1d9d4b0428dd716abc3799dce36c197baddb9df184531fcf063dca38050"",""truth_events.parquet"":""d6b8127a3233891b58ad58c15a602bb798dbb91404f2b31be17269a4fa7c8ffe"",""truth_household_memberships.parquet"":""10910b3f00f6556e115cf82e69ef71737fc1a3f83b25316dfc40aa161ff2847c"",""truth_households.parquet"":""3592c8c3a12177d77b248c6fca89bcae1d4354fc473ce0df5bae8251dfd12f24"",""truth_people.parquet"":""858062d8aa3fccea23735593aa8f1cfa94c661a967b7e81fe0b19157638ac721"",""truth_residence_history.parquet"":""088def25dc4aa3a8c6d3c3d5c169e08d029782cd436d4705ea3b23cb25e2f48c""}","[{""current"":6.0,""path"":""emission.noise.B.address_missing_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.date_swap_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.dob_shift_pct"",""reference"":0.0},{""current"":70.0,""path"":""emission.noise.B.middle_name_missing_pct"",""reference"":0.0},{""current"":18.0,""path"":""emission.noise.B.name_typo_pct"",""reference"":0.0},{""current"":24.0,""path"":""emission.noise.B.nickname_pct"",""reference"":0.0},{""current"":16.0,""path"":""emission.noise.B.ocr_error_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.phone_mask_pct"",""reference"":0.0},{""current"":16.0,""path"":""emission.noise.B.phonetic_error_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.ssn_mask_pct"",""reference"":0.0},{""current"":20.0,""path"":""emission.noise.B.suffix_missing_pct"",""reference"":0.0},{""current"":14.0,""path"":""emission.noise.B.zip_digit_error_pct"",""reference"":0.0}]",paper_experiments/results/E2_E6/E3/configs/e3_noise_k0_s20260721.yaml,phase2/runs/2026-07-25_e3_noise_k2_s20260721_seed20260721,"SHA-256 of sorted UTF-8 name-NUL-fileSHA256-NUL entries for truth_people.parquet, truth_households.parquet, truth_household_memberships.parquet, truth_residence_history.parquet, truth_events.parquet, entity_record_map.csv"
Table III,k=2,E3,noise_k2,20260722,paper_experiments/results/E2_E6/E3/configs/e3_noise_k2_s20260722.yaml,35b2f71081455ef4a5e8604b3afbc39fb817d30daef41795731e255cf739306a,63079785fa7a49e3a43463377616678ba82287dbdbce9c38d88393402dbb82e9,"{""entity_record_map.csv"":""0c5db6d7082f9cf38899121e90cfb205826002ba4853a6cb94d10c27dec0bfc4"",""truth_events.parquet"":""c792639c601b01478f93b591b021447e2ae5d845efa45162be0822d3e0bfa92b"",""truth_household_memberships.parquet"":""2ced654425713214dc9c116d71a043bfe86f7d67555fcad6f815dc061ec2f20d"",""truth_households.parquet"":""3592c8c3a12177d77b248c6fca89bcae1d4354fc473ce0df5bae8251dfd12f24"",""truth_people.parquet"":""3444f477025dd602970c6f80f2dc1c1a92b74cf26427b5590c2a8aabb1c8cc81"",""truth_residence_history.parquet"":""83d7436c17b1f8b3190d45b6010a4aef04a8ed7486e700cdf1c99dfd5089a333""}","[{""current"":6.0,""path"":""emission.noise.B.address_missing_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.date_swap_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.dob_shift_pct"",""reference"":0.0},{""current"":70.0,""path"":""emission.noise.B.middle_name_missing_pct"",""reference"":0.0},{""current"":18.0,""path"":""emission.noise.B.name_typo_pct"",""reference"":0.0},{""current"":24.0,""path"":""emission.noise.B.nickname_pct"",""reference"":0.0},{""current"":16.0,""path"":""emission.noise.B.ocr_error_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.phone_mask_pct"",""reference"":0.0},{""current"":16.0,""path"":""emission.noise.B.phonetic_error_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.ssn_mask_pct"",""reference"":0.0},{""current"":20.0,""path"":""emission.noise.B.suffix_missing_pct"",""reference"":0.0},{""current"":14.0,""path"":""emission.noise.B.zip_digit_error_pct"",""reference"":0.0}]",paper_experiments/results/E2_E6/E3/configs/e3_noise_k0_s20260722.yaml,phase2/runs/2026-07-25_e3_noise_k2_s20260722_seed20260722,"SHA-256 of sorted UTF-8 name-NUL-fileSHA256-NUL entries for truth_people.parquet, truth_households.parquet, truth_household_memberships.parquet, truth_residence_history.parquet, truth_events.parquet, entity_record_map.csv"
Table III,k=2,E3,noise_k2,20260723,paper_experiments/results/E2_E6/E3/configs/e3_noise_k2_s20260723.yaml,211dd83fae3873b64d08c3c23a785ef2a82b8c0b8a587110069ba4fc1dc33dcc,7d62ee925d6907ff46dba411f12ae6047822039426cbb026a3cbebc616c36b9f,"{""entity_record_map.csv"":""3b3ae497a3af526ebd3f1d35e051365f84f238f902b219b132ebded5c6917867"",""truth_events.parquet"":""bd6cde6e3ab5e30d4659e92c9930e2ea55d7b816fef0dd65a01fb1df118b9bf6"",""truth_household_memberships.parquet"":""d000e27e1e4353aab39565aa10e1e25c3f027250f41eeaa98fffd8bd30afd5a3"",""truth_households.parquet"":""3592c8c3a12177d77b248c6fca89bcae1d4354fc473ce0df5bae8251dfd12f24"",""truth_people.parquet"":""828d72db0aeb7760fb311b436230cb0e437d406367b13d153df7aaf38e97bf04"",""truth_residence_history.parquet"":""c1bbd52cd8b90271371f4b173c5758c1546b95e9924c842427d9aa2c11ef8ba2""}","[{""current"":6.0,""path"":""emission.noise.B.address_missing_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.date_swap_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.dob_shift_pct"",""reference"":0.0},{""current"":70.0,""path"":""emission.noise.B.middle_name_missing_pct"",""reference"":0.0},{""current"":18.0,""path"":""emission.noise.B.name_typo_pct"",""reference"":0.0},{""current"":24.0,""path"":""emission.noise.B.nickname_pct"",""reference"":0.0},{""current"":16.0,""path"":""emission.noise.B.ocr_error_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.phone_mask_pct"",""reference"":0.0},{""current"":16.0,""path"":""emission.noise.B.phonetic_error_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.ssn_mask_pct"",""reference"":0.0},{""current"":20.0,""path"":""emission.noise.B.suffix_missing_pct"",""reference"":0.0},{""current"":14.0,""path"":""emission.noise.B.zip_digit_error_pct"",""reference"":0.0}]",paper_experiments/results/E2_E6/E3/configs/e3_noise_k0_s20260723.yaml,phase2/runs/2026-07-25_e3_noise_k2_s20260723_seed20260723,"SHA-256 of sorted UTF-8 name-NUL-fileSHA256-NUL entries for truth_people.parquet, truth_households.parquet, truth_household_memberships.parquet, truth_residence_history.parquet, truth_events.parquet, entity_record_map.csv"
Table III,k=2,E3,noise_k2,20260724,paper_experiments/results/E2_E6/E3/configs/e3_noise_k2_s20260724.yaml,656d8f8ffabb9807912734caa7bffd444b5da9cc3685e0e1a0471001e7b8dea2,84ed8cff15485a7105eb429cc0a486b87c0c3c08e457cd5d7ae533aff6d7549e,"{""entity_record_map.csv"":""ef84bc49537c9c5ac6451fb67232bb70ffa9393ae006fb9556ace4b6645278f3"",""truth_events.parquet"":""c5e727ee2ba0ab0132c2ee5744be673c5cbbffa441adb8bc606dfcb1e71c2171"",""truth_household_memberships.parquet"":""f651d7478e9510fbaf6801658e532e2f080c20ced26fb1b1d19676656c588fc7"",""truth_households.parquet"":""3592c8c3a12177d77b248c6fca89bcae1d4354fc473ce0df5bae8251dfd12f24"",""truth_people.parquet"":""afa6beb768f8ed02e51f9f8a147c9a03c534b282c058ffdaed958a017dacdc89"",""truth_residence_history.parquet"":""4fc09d71387ed3360fd789297b56dbc78a2a00bca4e336b3ac135e9ba43bddcf""}","[{""current"":6.0,""path"":""emission.noise.B.address_missing_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.date_swap_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.dob_shift_pct"",""reference"":0.0},{""current"":70.0,""path"":""emission.noise.B.middle_name_missing_pct"",""reference"":0.0},{""current"":18.0,""path"":""emission.noise.B.name_typo_pct"",""reference"":0.0},{""current"":24.0,""path"":""emission.noise.B.nickname_pct"",""reference"":0.0},{""current"":16.0,""path"":""emission.noise.B.ocr_error_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.phone_mask_pct"",""reference"":0.0},{""current"":16.0,""path"":""emission.noise.B.phonetic_error_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.ssn_mask_pct"",""reference"":0.0},{""current"":20.0,""path"":""emission.noise.B.suffix_missing_pct"",""reference"":0.0},{""current"":14.0,""path"":""emission.noise.B.zip_digit_error_pct"",""reference"":0.0}]",paper_experiments/results/E2_E6/E3/configs/e3_noise_k0_s20260724.yaml,phase2/runs/2026-07-25_e3_noise_k2_s20260724_seed20260724,"SHA-256 of sorted UTF-8 name-NUL-fileSHA256-NUL entries for truth_people.parquet, truth_households.parquet, truth_household_memberships.parquet, truth_residence_history.parquet, truth_events.parquet, entity_record_map.csv"
Table III,k=2,E3,noise_k2,20260725,paper_experiments/results/E2_E6/E3/configs/e3_noise_k2_s20260725.yaml,0e0923cccdce97c3248d198786a4414300b167fc3b6f2f4e13b896d64aa317c7,d8472eb33babfae1f37049c6fdb374365c346073f047d0f8a63cde5bb6f5275d,"{""entity_record_map.csv"":""fa7aa28b356221bb38453dcc1c3eafc7a3d7727be6cd8388d1a751d054feebcf"",""truth_events.parquet"":""23a77a19d2518484b1bc10a0582f456a51429437dd9d21d283047785e573ddf0"",""truth_household_memberships.parquet"":""58378d36406209b7f27bbca696e7afd6b84fdd84b5b2b5f84c325fbf3e0ab7a0"",""truth_households.parquet"":""3592c8c3a12177d77b248c6fca89bcae1d4354fc473ce0df5bae8251dfd12f24"",""truth_people.parquet"":""f6463f5c0f497b01a2829c35cffa924ee2323a128a146a36a120998107bc5d5b"",""truth_residence_history.parquet"":""763e7527c68bce25c3378b5859b75448112aa57ba45c6d01700906bc55b76d92""}","[{""current"":6.0,""path"":""emission.noise.B.address_missing_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.date_swap_pct"",""reference"":0.0},{""current"":6.0,""path"":""emission.noise.B.dob_shift_pct"",""reference"":0.0},{""current"":70.0,""path"":""emission.noise.B.middle_name_missing_pct"",""reference"":0.0},{""current"":18.0,""path"":""emission.noise.B.name_typo_pct"",""reference"":0.0},{""current"":24.0,""path"":""emission.noise.B.nickname_pct"",""reference"":0.0},{""current"":16.0,""path"":""emission.noise.B.ocr_error_pct"",""reference"":0.0},{""current"":8.0,""path"":""emission.noise.B.phone_mask_pct"",""reference"":0.0},{""current"":16.0,""path"":""emission.noise.B.phonetic_error_pct"",""reference"":0.0},{""current"":12.0,""path"":""emission.noise.B.ssn_mask_pct"",""reference"":0.0},{""current"":20.0,""path"":""emission.noise.B.suffix_missing_pct"",""reference"":0.0},{""current"":14.0,""path"":""emission.noise.B.zip_digit_error_pct"",""reference"":0.0}]",paper_experiments/results/E2_E6/E3/configs/e3_noise_k0_s20260725.yaml,phase2/runs/2026-07-25_e3_noise_k2_s20260725_seed20260725,"SHA-256 of sorted UTF-8 name-NUL-fileSHA256-NUL entries for truth_people.parquet, truth_households.parquet, truth_household_memberships.parquet, truth_residence_history.parquet, truth_events.parquet, entity_record_map.csv"
