row_type,scenario,seed,matcher,calibration_mode,calibration_seed,evaluation_seed_disjoint,records,true_pairs,candidate_pairs,candidate_recall,precision,recall,f1,threshold,false_positive_count,co_resident_false_positive_count,co_resident_false_positive_share,co_resident_nonmatch_count,median_true_match_score,median_co_resident_nonmatch_score,median_random_nonmatch_score,random_nonmatch_sample_count,oracle_f1,oracle_threshold,score_label_sha256,source_run_path,source_run_manifest_sha256,n_seeds,precision_mean,precision_sd,precision_ci95_low,precision_ci95_high,recall_mean,recall_sd,recall_ci95_low,recall_ci95_high,f1_mean,f1_sd,f1_ci95_low,f1_ci95_high,threshold_mean,threshold_sd,threshold_ci95_low,threshold_ci95_high,candidate_recall_mean,candidate_recall_sd,candidate_recall_ci95_low,candidate_recall_ci95_high,false_positive_count_mean,false_positive_count_sd,false_positive_count_ci95_low,false_positive_count_ci95_high,co_resident_false_positive_count_mean,co_resident_false_positive_count_sd,co_resident_false_positive_count_ci95_low,co_resident_false_positive_count_ci95_high,co_resident_false_positive_share_mean,co_resident_false_positive_share_sd,co_resident_false_positive_share_ci95_low,co_resident_false_positive_share_ci95_high,median_true_match_score_mean,median_true_match_score_sd,median_true_match_score_ci95_low,median_true_match_score_ci95_high,median_co_resident_nonmatch_score_mean,median_co_resident_nonmatch_score_sd,median_co_resident_nonmatch_score_ci95_low,median_co_resident_nonmatch_score_ci95_high,median_random_nonmatch_score_mean,median_random_nonmatch_score_sd,median_random_nonmatch_score_ci95_low,median_random_nonmatch_score_ci95_high,oracle_f1_mean,oracle_f1_sd,oracle_f1_ci95_low,oracle_f1_ci95_high,precision_mean_difference,precision_difference_sd,precision_difference_ci95_low,precision_difference_ci95_high,recall_mean_difference,recall_difference_sd,recall_difference_ci95_low,recall_difference_ci95_high,f1_mean_difference,f1_difference_sd,f1_difference_ci95_low,f1_difference_ci95_high,paired_t_statistic,paired_t_p_value,wilcoxon_statistic,wilcoxon_p_value,sign_positive_count,sign_nonzero_count,exact_sign_p_value,false_positive_count_mean_difference,false_positive_count_difference_sd,false_positive_count_difference_ci95_low,false_positive_count_difference_ci95_high,co_resident_false_positive_count_mean_difference,co_resident_false_positive_count_difference_sd,co_resident_false_positive_count_difference_ci95_low,co_resident_false_positive_count_difference_ci95_high,co_resident_false_positive_share_mean_difference,co_resident_false_positive_share_difference_sd,co_resident_false_positive_share_difference_ci95_low,co_resident_false_positive_share_difference_ci95_high,median_true_match_score_mean_difference,median_true_match_score_difference_sd,median_true_match_score_difference_ci95_low,median_true_match_score_difference_ci95_high,median_co_resident_nonmatch_score_mean_difference,median_co_resident_nonmatch_score_difference_sd,median_co_resident_nonmatch_score_difference_ci95_low,median_co_resident_nonmatch_score_difference_ci95_high,median_random_nonmatch_score_mean_difference,median_random_nonmatch_score_difference_sd,median_random_nonmatch_score_difference_ci95_low,median_random_nonmatch_score_difference_ci95_high,oracle_f1_mean_difference,oracle_f1_difference_sd,oracle_f1_difference_ci95_low,oracle_f1_difference_ci95_high
per_seed,adoption_blended_family,20260725,splink,clean_frozen,20260719,True,16336.0,8162.0,45404.0,1.0,0.7363492642587863,0.741852487135506,0.7390906316753126,0.9986013472769922,2168.0,2161.0,0.9967712177121771,2161.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,2161.0,0.8815682885996652,0.3880054100290566,6ac608630b81f45812a3a13f24820c3c61b979bb50b4243d309c8c6a5668d275,phase2/runs/2026-07-24_e2_adoption_blended_family_s20260725_seed20260725,8c6aeffb1fe003416ada87b5f097ee402c6c3b3eaf3d49b5c7999a5bf0a31177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,adoption_blended_family,20260725,splink,scenario_specific,20260719,True,16336.0,8162.0,45404.0,1.0,0.7897132894227044,0.9988973290860084,0.8820729200476036,8.29844182591372e-12,2171.0,2141.0,0.9861814831874712,2161.0,0.9999999999995546,0.999999484843649,4.1110593823244445e-12,2161.0,0.8820729200476036,8.29844182591372e-12,595a347ba09093f38148fc60d9a2273e0a8e131ffe28f39766f2910d705d85d1,phase2/runs/2026-07-24_e2_adoption_blended_family_s20260725_seed20260725,8c6aeffb1fe003416ada87b5f097ee402c6c3b3eaf3d49b5c7999a5bf0a31177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,adoption_blended_family,20260726,splink,clean_frozen,20260719,True,16321.0,8156.0,45298.0,1.0,0.7370023134055765,0.7421530161844041,0.7395686969271182,0.9986013472769922,2160.0,2159.0,0.999537037037037,2159.0,0.9999999999998234,0.9999995246025223,0.001158135937865692,2159.0,0.8819680994863477,0.3880054100290566,c38c2939dc7850f48714767e0443f2cba315a7f8ad7972e6945885c8a1625d10,phase2/runs/2026-07-24_e2_adoption_blended_family_s20260726_seed20260726,1d32eb9ab5ef5df30e3f48662f9e56d3a7c51752b37650dd23e10c0c2d2d17a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,adoption_blended_family,20260726,splink,scenario_specific,20260719,True,16321.0,8156.0,45298.0,1.0,0.790715742449257,0.9982834722903384,0.8824581368883108,8.29844182591372e-12,2155.0,2141.0,0.9935034802784223,2159.0,0.9999999999995546,0.999999484843649,1.815081574297989e-14,2159.0,0.8824581368883108,8.29844182591372e-12,dae7273b030aa74448317424ac74a4619cda86354207d9cd5c684a05b24742d9,phase2/runs/2026-07-24_e2_adoption_blended_family_s20260726_seed20260726,1d32eb9ab5ef5df30e3f48662f9e56d3a7c51752b37650dd23e10c0c2d2d17a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,adoption_blended_family,20260727,splink,clean_frozen,20260719,True,16341.0,8164.0,44820.0,1.0,0.7360165369649806,0.7414257716805488,0.7387112521357091,0.9986013472769922,2171.0,2170.0,0.9995393827729157,2170.0,0.9999999999998234,0.9999995246025223,0.001189328282869064,2170.0,0.8807379038783105,0.3880054100290566,14620e63cabbac656c7f0ed0d78f232c0bfe8f372519ad19f873e083a817080f,phase2/runs/2026-07-24_e2_adoption_blended_family_s20260727_seed20260727,b0efb1e9e50b9bd8da9239bd093c09998465ad47eb0a4786fc9ff950ceaf47e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,adoption_blended_family,20260727,splink,scenario_specific,20260719,True,16341.0,8164.0,44820.0,1.0,0.7884968583856936,0.9991425771680549,0.8814090442487438,8.29844182591372e-12,2188.0,2158.0,0.9862888482632541,2170.0,0.9999999999995546,0.999999484843649,1.815081574297989e-14,2170.0,0.8814090442487438,8.29844182591372e-12,339adba552d915962f79fff36f95c3cbbe3130c8e7b1765b4b18be1cde0351c1,phase2/runs/2026-07-24_e2_adoption_blended_family_s20260727_seed20260727,b0efb1e9e50b9bd8da9239bd093c09998465ad47eb0a4786fc9ff950ceaf47e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,adoption_blended_family,20260728,splink,clean_frozen,20260719,True,16323.0,8156.0,45791.0,1.0,0.7378427787934186,0.7422756253065228,0.7400525640242039,0.9986013472769922,2151.0,2151.0,1.0,2151.0,0.9999999999998234,0.9999995246025223,0.001158135937865692,2151.0,0.8822543133755205,0.3880054100290566,806ea4b651ef107004d2ee01a7cd36b0e5f8973af90bf3afc3d7e5f27b5f781a,phase2/runs/2026-07-24_e2_adoption_blended_family_s20260728_seed20260728,2fde45989dcda3f616e30c3f7fdc8c05acbf1fff00bd6880b8be1ad0e01a90f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,adoption_blended_family,20260728,splink,scenario_specific,20260719,True,16323.0,8156.0,45791.0,1.0,0.7900659681800544,0.9985286905345758,0.8821490467937609,8.29844182591372e-12,2164.0,2140.0,0.988909426987061,2151.0,0.9999999999995546,0.999999484843649,1.815081574297989e-14,2151.0,0.8821490467937609,8.29844182591372e-12,60a691ba137ec5f91ca341ed584d7da5800902998c343fab8db88a73f5a64066,phase2/runs/2026-07-24_e2_adoption_blended_family_s20260728_seed20260728,2fde45989dcda3f616e30c3f7fdc8c05acbf1fff00bd6880b8be1ad0e01a90f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,adoption_blended_family,20260729,splink,clean_frozen,20260719,True,16306.0,8149.0,44508.0,1.0,0.7368228849665247,0.7427905264449626,0.7397946712295284,0.9986013472769922,2162.0,2160.0,0.9990749306197965,2160.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,2160.0,0.8812587866335028,0.3880054100290566,6d83129513235e2811f4dc63eafbc7c6d01c6750c4367d15b68a8eeb86a73e3c,phase2/runs/2026-07-24_e2_adoption_blended_family_s20260729_seed20260729,e90ef7fc81a6dd72806721c1e3b0c4222c462e4471210bf71072ab4394233626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,adoption_blended_family,20260729,splink,scenario_specific,20260719,True,16306.0,8149.0,44508.0,1.0,0.7885454016862099,0.99852742667812,0.8811999133636561,8.29844182591372e-12,2182.0,2152.0,0.9862511457378552,2160.0,0.9999999999995546,0.999999484843649,4.1110593823244445e-12,2160.0,0.8811999133636561,8.29844182591372e-12,bccbd5d5617635867ae1003c48a9d2d8b02225ea28b2f9fc834a62ebf3a3b944,phase2/runs/2026-07-24_e2_adoption_blended_family_s20260729_seed20260729,e90ef7fc81a6dd72806721c1e3b0c4222c462e4471210bf71072ab4394233626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260720,splink,clean_frozen,20260719,True,16510.0,10460.0,46243.0,0.9979923518164436,0.9689763399323998,0.7673996175908222,0.8564874093043108,0.9986013472769922,257.0,250.0,0.9727626459143969,250.0,0.9986013472769922,0.9999995246025223,0.001158135937865692,250.0,0.9786243587307619,0.3880054100290566,38ccc9e5644d6f3c40c3584f298350c06d65c5cacfe2182e752c5a417482a348,phase2/runs/2026-07-24_e2_couple_merge_s20260720_seed20260720,e2a63b753953c23f620ffe6972ba7f21b77774c0951c6d745a5738b6228ef921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260720,splink,scenario_specific,20260719,True,16510.0,10460.0,46243.0,0.9979923518164436,0.9740849333207225,0.9846080305927343,0.979318214234774,0.9449243505406807,274.0,250.0,0.9124087591240876,250.0,0.9999552716473126,0.999998735663126,0.08779217131535041,250.0,0.9794152602804849,0.9295598530214005,43ce2971e33398d6e6b807c72ed9dcbb3f6248956bf230886d37ac47f9156155,phase2/runs/2026-07-24_e2_couple_merge_s20260720_seed20260720,e2a63b753953c23f620ffe6972ba7f21b77774c0951c6d745a5738b6228ef921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260721,splink,clean_frozen,20260719,True,16510.0,10460.0,45861.0,0.9980879541108987,0.9655377302436126,0.7767686424474187,0.8609271523178808,0.9986013472769922,290.0,285.0,0.9827586206896551,285.0,0.9986013472769922,0.9999995246025223,0.0007921810299611543,285.0,0.9775163646712836,0.3880054100290566,120db3ee4b6623fc6a28a2ea6263c2cc620c46fca16012dd27907b6188ef40b1,phase2/runs/2026-07-24_e2_couple_merge_s20260721_seed20260721,afc5781c6414cc247b3dcddb03eefec587fd499dab5ee15cff7b723ed0cd0f74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260721,splink,scenario_specific,20260719,True,16510.0,10460.0,45861.0,0.9980879541108987,0.9706103993971364,0.9850860420650096,0.9777946479407857,0.9449243505406807,312.0,285.0,0.9134615384615384,285.0,0.9999552716473126,0.999998735663126,0.028729605403080533,285.0,0.9777946479407857,0.9449243505406807,9eb3624f7bb7edfc45123ec3d11833f4850571e3241b529990fcbcd49715d10b,phase2/runs/2026-07-24_e2_couple_merge_s20260721_seed20260721,afc5781c6414cc247b3dcddb03eefec587fd499dab5ee15cff7b723ed0cd0f74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260722,splink,clean_frozen,20260719,True,16510.0,10460.0,45601.0,0.9979923518164436,0.9699771826588207,0.7721797323135755,0.8598498962048226,0.9986013472769922,250.0,249.0,0.996,249.0,0.9986013472769922,0.9999995246025223,0.001158135937865692,249.0,0.9800645528764002,0.3880054100290566,b26ed181484f59bd66334aa4f1f5c9df3c898982d23f5690fb0b9d78a677fe47,phase2/runs/2026-07-24_e2_couple_merge_s20260722_seed20260722,bb39f052d3237fb02902e98982fba23eed704cc4a4ead82c41fce8e51bb37148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260722,splink,scenario_specific,20260719,True,16510.0,10460.0,45601.0,0.9979923518164436,0.9735898887002452,0.9868068833652007,0.9801538315449624,0.9449243505406807,280.0,249.0,0.8892857142857142,249.0,0.9999552716473126,0.999998735663126,0.08779217131535041,249.0,0.9802506646410938,0.9295598530214005,35ec72094eec703dba7d7f55a59bc47cd2bd7fcf9d670a5d7d90b42982b70bdd,phase2/runs/2026-07-24_e2_couple_merge_s20260722_seed20260722,bb39f052d3237fb02902e98982fba23eed704cc4a4ead82c41fce8e51bb37148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260723,splink,clean_frozen,20260719,True,16510.0,10460.0,45660.0,0.9978011472275334,0.9726782504493708,0.7760038240917781,0.8632810422759905,0.9986013472769922,228.0,221.0,0.9692982456140351,221.0,0.9986013472769922,0.9999995246025223,0.001158135937865692,221.0,0.9808268709263047,0.3880054100290566,5cb8958a3fa0a63f6ad0bd50148eefc5cebaa9638992793b040447ae6e28a597,phase2/runs/2026-07-24_e2_couple_merge_s20260723_seed20260723,7f34d692e0e23ae718be1283a4302b1c8cf120c82f638d4b60ce75be541076da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260723,splink,scenario_specific,20260719,True,16510.0,10460.0,45660.0,0.9978011472275334,0.9767860526814478,0.9855640535372849,0.9811554201960597,0.9449243505406807,245.0,221.0,0.9020408163265307,221.0,0.9999552716473126,0.999998735663126,0.028729605403080533,221.0,0.9811554201960597,0.9449243505406807,045b6fd614f842c08784e401e76b94e6ad8cc3dca5a5d074c03d3008879687a2,phase2/runs/2026-07-24_e2_couple_merge_s20260723_seed20260723,7f34d692e0e23ae718be1283a4302b1c8cf120c82f638d4b60ce75be541076da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
