threshold,predicted,precision,recall,f1
0.7333333333333334,165091,0.9994730179113337,0.8842279001972049,0.9383251018626723
0.7310344827586207,165093,0.9994730242953972,0.8842386178513247,0.9383311392347478
0.730344827586207,165096,0.9994548626253816,0.8842386178513247,0.9383231353638286
0.7300000000000001,165100,0.9994306480920654,0.8842386178513247,0.9383124637483367
0.7260869565217392,165108,0.9994306756789495,0.8842814884678042,0.9383366124941714
0.7240000000000001,165114,0.9994306963673583,0.8843136414301638,0.938354723332632
0.7222222222222223,165120,0.9994307170542636,0.8843457943925234,0.9383728335532002
0.7214285714285715,165128,0.9994307446344654,0.8843886650090028,0.9383969795528464
0.7206896551724139,165134,0.9994307653178631,0.8844208179713624,0.9384150883317887
0.7181818181818183,165138,0.9994307791059599,0.8844422532796021,0.9384271605078665
0.7176470588235295,165144,0.9994307997868527,0.8844744062419617,0.9384452682571812
0.7166666666666667,165148,0.9994308135732797,0.8844958415502014,0.93845733974687
0.7157894736842106,165156,0.9994308411441304,0.884538712166681,0.9384814819026392
0.7142857142857143,165170,0.9994308893866924,0.88461373574552,0.9385237280330209
0.7136363636363637,165174,0.9994309031687796,0.8846351710537598,0.938535797738372
0.7125,165186,0.9994309445110361,0.884699476978479,0.9385720052075931
0.7120000000000001,165198,0.9994309858472863,0.8847637829031981,0.9386082102067617
0.7115384615384616,165204,0.9994310065131595,0.8847959358655577,0.9386263117801553
0.7107142857142857,165218,0.9994310547276931,0.8848709594443969,0.9386685463837238
0.710344827586207,165224,0.9994310753885634,0.8849031124067565,0.9386866458991792
0.7100000000000001,165246,0.9994311511322513,0.8850210066020749,0.9387530055079664
0.71,165256,0.9994311855545336,0.8850745948726743,0.9387831662233135
0.7096774193548387,165258,0.9994311924384901,0.8850853125267941,0.9387891981606633
0.7093750000000001,165270,0.9994312337387306,0.8851496184515133,0.938825388344824
0.7088235294117647,165274,0.9994312475041446,0.885171053759753,0.9388374511910242
0.7085714285714286,165279,0.9994312647099752,0.8851978478950527,0.9388525293631195
0.7055555555555556,165283,0.9994312784738902,0.8852192832032925,0.9388645915922829
0.7035714285714286,165285,0.9994312853555979,0.8852300008574123,0.9388706226040302
0.7017241379310345,165291,0.9994313059997217,0.8852621538197719,0.9388887152279489
0.7000000000000001,165490,0.9994017765423893,0.8863017662693989,0.9394600366943293
0.6983870967741935,165504,0.9994018271461717,0.886376789848238,0.9395022038442313
0.6980000000000001,165518,0.9994018777413937,0.8864518134270771,0.9395443676411284
0.6973684210526316,165526,0.9994019066491064,0.8864946840435566,0.9395684597340785
0.696875,165532,0.9994019283280574,0.8865268370059162,0.9395865280854205
0.6961538461538461,165534,0.9994019355540251,0.886537554660036,0.939592550732375
0.6954545454545454,165540,0.9994019572308808,0.8865697076223956,0.9396106182627758
0.6950000000000001,165552,0.9994020005798783,0.8866340135471148,0.9396467514766015
0.6928571428571428,165574,0.9994020800367207,0.8867519077424333,0.9397129893066652
0.6913793103448276,165586,0.9994021233679176,0.8868162136671526,0.939749115544274
0.6909090909090909,165604,0.9994021883529384,0.8869126725542313,0.9398033002850557
0.6900000000000001,165618,0.9994022388870775,0.8869876961330704,0.9398454401435441
0.6891304347826087,165622,0.9994022533238338,0.8870091314413101,0.9398574794878346
0.6887096774193548,165639,0.9994023146722693,0.887100231501329,0.9399086436506202
0.6875,165657,0.999402379615712,0.8871966903884078,0.939962812087491
0.6865853658536586,165659,0.9994023868307789,0.8872074080425276,0.9399688304609854
0.6863636363636364,165685,0.9994024806107976,0.887346737546086,0.9400470630980463
0.686,165705,0.9994025527292477,0.8874539140872846,0.9401072341923233
0.6857142857142857,165711,0.9994025743613882,0.8874860670496442,0.9401252841884769
0.6852941176470588,165715,0.9994025887819449,0.8875075023578839,0.9401373171777034
0.6846153846153846,165737,0.9994026680825645,0.8876253965532024,0.9402034937348337
0.6842857142857143,165747,0.9994027041213416,0.8876789848238018,0.9402335712562615
0.6833333333333333,165799,0.9994028914529038,0.8879576438309182,0.9403899468512259
0.6824324324324325,165813,0.9994029418682492,0.8880326674097574,0.940432040088417
0.6821428571428572,165855,0.9994030930632178,0.8882577381462745,0.9405582997364262
0.6815789473684211,165871,0.9994031506411609,0.8883434793792335,0.9406063907353346
0.6810344827586207,165915,0.9994033089232438,0.8885792677698705,0.940738618473121
0.6807692307692308,165925,0.999403344884737,0.8886328560404698,0.940768665628466
0.68,166053,0.9994038048093079,0.8893187859041413,0.9411531187174085
0.6792682926829269,166059,0.9994038263508753,0.8893509388665009,0.9411711331085699
0.6790322580645162,166089,0.9994039340353665,0.8895117036782989,0.9412611958706766
0.6785714285714286,166141,0.999404120596361,0.8897903626854154,0.9414172683692938
0.678125,166186,0.9994042819491413,0.8900315099031124,0.9415522939732535
0.6779069767441861,166194,0.9994043106249323,0.8900743805195919,0.941576294918963
0.6772727272727274,166198,0.9993802572834811,0.8900743805195919,0.9415656196323192
0.6772727272727272,166315,0.9993806932627844,0.890701363285604,0.941916508700198
0.6764705882352942,166339,0.9993807826186282,0.8908299751350425,0.9419884571904563
0.6760869565217391,166431,0.9993811249106236,0.8913229872245563,0.9422641691144604
0.6757142857142857,166461,0.999381236445774,0.8914837520363543,0.9423540441103581
0.675,166637,0.9993818899764157,0.8924269055989025,0.9428810032696853
0.6743243243243243,166667,0.9993820012359975,0.8925876704107005,0.9429707734767532
0.674,166760,0.9993823458863037,0.8930860413272743,0.9432489642525639
0.6736842105263159,166764,0.9993583747091699,0.8930860413272743,0.9432382871308423
0.6736842105263158,166780,0.999358436263341,0.8931717825602332,0.9432861330888429
0.6730769230769231,166916,0.99935895899734,0.8939005830403841,0.9436926488724953
0.6727272727272728,166917,0.9993529718363019,0.8939005830403841,0.9436899794922566
0.6725,166927,0.9993530105974467,0.8939541713109834,0.9437198580055722
0.6722222222222223,167058,0.9993535179398771,0.8946561776558347,0.9441111104827719
0.6719512195121952,167070,0.9993535643742144,0.8947204835805539,0.944146935913458
0.6714285714285715,167240,0.9993303037550825,0.8956100488725028,0.9446315932264701
0.6709302325581395,167244,0.9993303197723087,0.8956314841807426,0.9446435232809197
0.6706896551724139,167389,0.9993308998799204,0.8964085141044328,0.9450758057271671
0.67,167617,0.9991408985962045,0.8974588442081797,0.9455741407297621
0.6693548387096775,167768,0.9991416718325307,0.8982680270942296,0.9460234327381087
0.6687500000000001,167924,0.9991424692122627,0.8991040041155792,0.946487200027078
0.6681818181818182,168004,0.9991428775505345,0.8995327102803738,0.9467248711267527
0.6676470588235295,168102,0.99914337723525,0.9000578753322472,0.9470158721208874
0.6671428571428571,168188,0.9991438152543582,0.9005187344594016,0.9472711079042605
0.6666666666666667,168343,0.9991327230713484,0.9013386349995713,0.9477195443878169
0.6662162162162162,168361,0.9991328157946318,0.9014350938866501,0.9477729041127534
0.6657894736842106,168466,0.9991333562855413,0.9019977707279431,0.9480840613505916
0.6653846153846154,168484,0.9991334488734835,0.9020942296150218,0.9481373841145394
0.665,168680,0.9991344557742471,0.9031445597187687,0.9487176600391795
0.6646341463414634,168690,0.9991345070840002,0.903198147989368,0.948747248788341
0.6642857142857144,168692,0.9991226614184431,0.903198147989368,0.9487419082465522
0.6642857142857143,168943,0.9991239648875656,0.9045432135814113,0.9494840402642659
0.663953488372093,168951,0.9991240063687105,0.9045860841978908,0.9495076766443826
0.6636363636363637,169320,0.9991259154264115,0.9065634913830061,0.9505967499044751
0.6633333333333333,169322,0.9991259257509361,0.9065742090371259,0.9506026465878121
0.6630434782608696,169641,0.9991275693965492,0.9082836748692447,0.9515423201187933
0.6625,170008,0.999117688579361,0.9102396467461202,0.952610090405366
0.662,170340,0.9990959257954679,0.9119973420217783,0.9535618633526451
0.6615789473684212,170344,0.9990724651293852,0.9119973420217783,0.9535511777493892
0.6615384615384616,170345,0.9990666001350201,0.9119973420217783,0.9535485063859949
0.6615384615384615,170821,0.9990692010935424,0.9145481437023064,0.9549421003891683
0.6611111111111112,170823,0.9990575039660936,0.9145481437023064,0.9549367570244327
0.6611111111111111,171336,0.9990603259093244,0.9172972219840522,0.9564345260711172
0.6610344827586208,171340,0.9990370024512665,0.9172972219840522,0.9564238380993887
0.6607142857142857,171748,0.999039290122738,0.9194836234245048,0.9576119836140597
0.6603448275862069,172151,0.9990415391139175,0.9216432307296579,0.9587829155505507
0.66,172528,0.999032041175925,0.9236527908771328,0.9598647865989486
0.6596774193548387,172844,0.999033810835204,0.9253461802280717,0.9607791860943882
0.659375,173126,0.9990353846331573,0.9268573694589728,0.9615938443405404
0.6590909090909091,173373,0.9990367588955604,0.9281809997427763,0.9623063439459305
0.6588235294117647,173559,0.9990377911834016,0.9291777415759238,0.9628422370733577
0.6585714285714286,173691,0.999038522433517,0.9298851067478351,0.9632222126622612
0.6583333333333333,173760,0.9990389042357274,0.9302548658149704,0.9634207254806199
0.6581081081081082,173833,0.999039307841434,0.9306460601903456,0.9636306635482644
0.6578947368421053,173866,0.9990394901820943,0.9308229014833234,0.9637255391512287
0.6577922077922078,173867,0.9990394957064883,0.9308282603103832,0.9637284138983285
0.6576923076923077,173897,0.999039661408765,0.9309890251221813,0.9638146488952996
0.6575,173939,0.9990398932959256,0.9312140958586984,0.9639353537818924
0.6573170731707317,173979,0.9990401140367515,0.9314284489410958,0.9640502846747109
0.6571428571428573,173991,0.9989712111546,0.9314284489410958,0.9640182030454881
0.6569767441860466,174003,0.9989712821043315,0.931492754865815,0.9640526772616476
0.6563829787234042,174007,0.9989713057520675,0.9315141901740547,0.9640641681571759
0.6500000000000001,174008,0.9989713116638316,0.9315195490011147,0.9640670408412273
0.65,186526,0.998868790409916,0.9984298636714396,0.9986492788113653
0.6499999999999999,186531,0.9988420155362916,0.9984298636714396,0.9986358970785686
0.6466666666666667,186532,0.9988420217442584,0.9984352224984995,0.9986385806935734
0.6456250000000001,186534,0.9988313122540663,0.9984352224984995,0.9986332281008302
0.6444444444444444,186539,0.998804539533288,0.9984352224984995,0.9986198468700004
0.6419047619047619,186540,0.9988045459418892,0.9984405813255595,0.9986225304704837
0.6415384615384616,186544,0.9987831289132859,0.9984405813255595,0.9986118257439328
0.6407142857142858,186548,0.9987617128031392,0.9984405813255595,0.998601121246878
0.64,186554,0.9987295903598958,0.9984405813255595,0.9985850649315847
0.638888888888889,186555,0.9987295971697354,0.9984459401526194,0.9985877485174038
0.6378947368421054,186557,0.9987188902051384,0.9984459401526194,0.9985823965270055
0.6373563218390805,186558,0.9987188970722242,0.9984512989796793,0.9985850800984013
0.6363636363636364,186561,0.9987028371417391,0.9984512989796793,0.9985770522203076
0.6342857142857142,186563,0.9986921308083596,0.9984512989796793,0.9985717003732874
0.6334285714285715,186564,0.9986921378186574,0.9984566578067393,0.9985743839301984
0.6333333333333333,186587,0.9985690321405029,0.9984566578067393,0.9985128418119213
0.6329411764705883,186591,0.998547625555359,0.9984566578067393,0.998502139609163
0.6329365079365079,186592,0.99854763333905,0.9984620166337992,0.9985048231511254
0.6314102564102565,186593,0.9985476411226574,0.9984673754608592,0.9985075066787067
0.6307692307692307,186616,0.9984245723839328,0.9984673754608592,0.9984459734636573
0.6303448275862069,186620,0.9984031722216269,0.9984673754608592,0.9984352728091141
0.6303030303030304,186621,0.9984031807781547,0.998472734287919,0.998437956321722
0.6300000000000001,186631,0.9983657591718418,0.9984888107690989,0.9984272811790837
0.63,186635,0.9983443619899804,0.9984888107690989,0.9984165811549044
0.6293548387096776,186636,0.9983443708609272,0.9984941695961588,0.9984192646097458
0.6285714285714286,186655,0.9982427473145643,0.9984941695961588,0.9983684426262447
0.6283333333333334,186656,0.9982427567289559,0.9984995284232188,0.9983711260662695
0.6269230769230769,186660,0.9982213650487517,0.9984995284232188,0.9983604273605023
0.6266666666666666,186676,0.9981358074953395,0.9984995284232188,0.9983176348303169
0.625,186689,0.9980716592836214,0.9985048872502786,0.9982882262648776
0.6235294117647059,186690,0.998066313139429,0.9985048872502786,0.9982855520254594
0.6214285714285714,186695,0.998044939607381,0.9985102460773386,0.9982775386214416
0.61875,186696,0.9980449500792733,0.9985156049043985,0.9982802220174443
0.6187096774193549,186697,0.9980449605510533,0.9985209637314585,0.9982829053990704
0.6166666666666667,186702,0.998045012908271,0.9985477578667581,0.9982963220915593
0.6160000000000001,186706,0.9980236307349523,0.9985477578667581,0.9982856255056065
0.6152941176470589,186710,0.9980022494777998,0.9985477578667581,0.9982749291488757
0.6146153846153847,186714,0.9979808691367547,0.9985477578667581,0.9982642330213596
0.6142857142857143,186715,0.997980879950727,0.9985531166938181,0.9982669163164338
0.6133333333333334,186719,0.9979595006399992,0.9985531166938181,0.998256220418025
0.6115384615384616,186721,0.9979595224961306,0.9985638343479379,0.9982615869648487
0.6107142857142858,186722,0.9979595334240208,0.9985691931749978,0.9982642702166983
0.6105769230769231,186723,0.9979595443517938,0.9985745520020578,0.9982669534541734
0.610344827586207,186724,0.9979595552794499,0.9985799108291177,0.9982696366772738
0.6100000000000001,186737,0.9979489870780831,0.998638857926777,0.9982938033186463
0.6096774193548388,186738,0.9979489980614551,0.998644216753837,0.9982964863692125
0.60875,186742,0.9979276220668087,0.998644216753837,0.9982857908129101
0.6085714285714287,186746,0.9979062469878873,0.998644216753837,0.9982750954857856
0.6083333333333334,186747,0.9979062581995962,0.9986495755808968,0.9982777785217822
0.608125,186749,0.9978955710606214,0.9986495755808968,0.9982724309441098
0.6075,186750,0.9978955823293173,0.9986549344079568,0.9982751139656845
0.6072727272727273,186757,0.9978635338969891,0.9986602932350167,0.9982617545833166
0.6071428571428571,186759,0.9978528477877907,0.9986602932350167,0.9982564072347048
0.6055555555555555,186762,0.9978421734614108,0.9986656520620767,0.9982537429359617
0.6050000000000001,186766,0.9978208025015259,0.9986656520620767,0.9982430485250713
0.6046428571428571,186767,0.9978208141695267,0.9986710108891366,0.9982457315031803
0.6043243243243244,186771,0.997799444239202,0.9986710108891366,0.9982350373213276
0.6040000000000001,186783,0.9977353399399302,0.9986710108891366,0.9982029561505231
0.603968253968254,186784,0.9977353520644167,0.9986763697161966,0.9982056391138536
0.6030769230769232,186786,0.9977246688723994,0.9986763697161966,0.9982002924524765
0.6022222222222223,186787,0.9977246810538206,0.9986817285432564,0.9982029754013846
0.6014285714285715,186794,0.997687291883037,0.9986817285432564,0.9981842625374261
0.6006896551724139,186800,0.9976552462526767,0.9986817285432564,0.9981682234981575
0.6000000000000001,186815,0.9976554345207826,0.9987621109491555,0.9982084660023619
0.6,187776,0.9925496336059987,0.9987621109491555,0.9956461814607462
0.5993548387096775,187781,0.9925232052231057,0.9987621109491555,0.9956328845131668
0.5987500000000001,187783,0.9925126342640175,0.9987621109491555,0.9956275658335804
0.5982142857142857,187784,0.9925126741362417,0.9987674697762153,0.9956302485095835
0.5976470588235295,187788,0.9924915330053039,0.9987674697762153,0.9956196113206337
0.5971428571428572,187798,0.9924386841180417,0.9987674697762153,0.9955930193426388
0.5966666666666668,187802,0.9924175461390188,0.9987674697762153,0.9955823829491733
0.5964705882352942,187806,0.9923964090604134,0.9987674697762153,0.9955717467829729
0.5957894736842106,187819,0.9923330440477268,0.9987728286032753,0.995542522307419
0.5954545454545455,187827,0.9922907782161244,0.9987728286032753,0.9955212520197098
0.5953333333333333,187829,0.992290860303787,0.9987835462573952,0.9955266172947652
0.5950000000000001,187833,0.9922697289613646,0.9987835462573952,0.9955159824912335
0.5944444444444444,187845,0.9922063403337859,0.9987835462573952,0.9954840794438822
0.5942857142857143,187846,0.9922063818234086,0.9987889050844552,0.9954867620588912
0.5940476190476189,187847,0.9922064233125895,0.998794263911515,0.9954894446595719
0.5939393939393939,187848,0.9922064648013287,0.998799622738575,0.9954921272459247
0.5936363636363637,187854,0.9921747740266377,0.998799622738575,0.9954761764878679
0.5930434782608697,187883,0.9920375978667575,0.9988156992197548,0.9954151101094553
0.592857142857143,187887,0.992037767381458,0.9988371345279945,0.9954258401313769
0.5925,187908,0.9919375439044639,0.9988478521821144,0.9953807046961946
0.5920000000000001,187937,0.9917898019017011,0.9988532110091743,0.9953089748895326
0.5916666666666667,187938,0.9917898455873746,0.9988585698362342,0.9953116573131203
0.5915384615384616,187950,0.991731843575419,0.9988639286632942,0.9952851093822586
0.5914285714285715,187952,0.9917319315569932,0.9988746463174141,0.9952904741563434
0.5911111111111111,187967,0.9916527901174143,0.9988746463174141,0.9952506173663486
0.5907142857142857,187994,0.9915263253082545,0.9988907227985938,0.9951949001873989
0.5906896551724139,187995,0.991526370382191,0.9988960816256538,0.9951975825073478
0.590344827586207,188012,0.9914367168053103,0.9988960816256538,0.9951524211200684
0.5900000000000001,188024,0.9913787601582776,0.9989014404527137,0.9951258835337078
0.59,188032,0.9913365810074881,0.9989014404527137,0.9951046337817638
0.5896774193548387,188040,0.9912944054456498,0.9989014404527137,0.9950833849373278
0.5893750000000001,188052,0.9912311488311744,0.9989014404527137,0.995051513372124
0.5893548387096775,188053,0.9912258778110427,0.9989014404527137,0.9950488575005138
0.5890909090909091,188057,0.9912047942910925,0.9989014404527137,0.9950382341558459
0.5888235294117647,188063,0.9911731706927998,0.9989014404527137,0.9950222995641509
0.5883333333333334,188067,0.9911520894149426,0.9989014404527137,0.9950116767865483
0.5881818181818183,188069,0.9911415491122939,0.9989014404527137,0.9950063654828025
0.5881081081081082,188070,0.9911415962141755,0.9989067992797737,0.9950090477690177
0.5878947368421054,188074,0.9911205163924838,0.9989067992797737,0.9949984253313476
0.5876923076923077,188078,0.9910994374674337,0.9989067992797737,0.9949878031204796
0.5876470588235295,188080,0.9910888983411315,0.9989067992797737,0.994982492100094
0.5875,188083,0.9910890404768108,0.9989228757609534,0.9949905388706961
0.5871428571428572,188084,0.9910837710810063,0.9989228757609534,0.9949878833815508
0.5863636363636363,188088,0.9910626940581004,0.9989228757609534,0.9949772615667101
0.5857142857142856,188096,0.9910205427015992,0.9989228757609534,0.9949560186173619
0.5850000000000001,188102,0.9909889315371447,0.9989228757609534,0.9949400870006138
0.5833333333333333,188124,0.9909687227573303,0.9990193346480323,0.9949777440944462
0.5825,188128,0.9909476526620173,0.9990193346480323,0.994967123521626
0.5820000000000001,188130,0.9909371179503534,0.9990193346480323,0.9949618133202398
0.5811111111111111,188133,0.9909266316914098,0.9990246934750922,0.9949591851438727
0.5809523809523809,188134,0.9909266799196318,0.9990300523021521,0.9949618670978967
0.5807692307692307,188138,0.9909056118381189,0.9990300523021521,0.9949512469779531
0.580344827586207,188142,0.9908845446524434,0.9990300523021521,0.9949406270847232
0.5800000000000001,188664,0.9882330492303778,0.9991211523621709,0.993647274510222
0.5793750000000001,188668,0.9882120974410075,0.9991211523621709,0.9936366834010169
0.5790909090909091,188672,0.9881911465400272,0.9991211523621709,0.9936260925175868
0.5786666666666667,188673,0.9881912091290221,0.9991265111892309,0.9936287741718872
0.5785714285714285,188676,0.9881913968920265,0.9991425876704108,0.9936368190490401
0.5773291925465838,188680,0.9881704473182107,0.9991425876704108,0.9936262283899299
0.5771428571428572,188684,0.9881494986326345,0.9991425876704108,0.9936156379565778
0.5769230769230769,188688,0.9881285508352412,0.9991425876704108,0.9936050477489767
0.5763440860215053,188689,0.9881286137506691,0.9991479464974706,0.9936077293450254
0.5745454545454546,188701,0.9880657760160253,0.9991479464974706,0.9935759600755644
0.5740000000000001,188702,0.9880658392597853,0.9991533053245306,0.9935786416562309
0.5700000000000001,188764,0.9877571994659998,0.9991693818057104,0.9934305169272081
0.5687500000000001,188766,0.987757329180043,0.9991800994598302,0.9934358799490641
0.5680000000000001,188768,0.9877468638752331,0.9991800994598302,0.9934305869315034
0.566875,188772,0.9877259339308796,0.9991800994598302,0.9934200010655869
0.5666666666666667,188774,0.987726063970674,0.9991908171139501,0.9934253640291756
0.5654545454545454,188778,0.9877051351322718,0.9991908171139501,0.9934147783881124
0.5650000000000001,188782,0.9876842071807693,0.9991908171139501,0.9934041929726417
0.5644444444444444,188786,0.9876632801161103,0.9991908171139501,0.9933936077827562
0.5642857142857143,188791,0.9876424193949923,0.9991961759410101,0.9933857042773155
0.5631578947368422,188795,0.9876214942133001,0.9991961759410101,0.993375119538203
0.5628571428571428,188804,0.9875744157962755,0.9991961759410101,0.993351304699903
0.5613793103448276,188806,0.9875639545353432,0.9991961759410101,0.9933460126686805
0.5611111111111111,188807,0.9875640204017859,0.9992015347680699,0.9933486941118495
0.5609090909090909,188811,0.9875430986542098,0.9992015347680699,0.9933381102181829
0.5605405405405406,188815,0.9875221777930778,0.9992015347680699,0.9933275265500515
0.56,188816,0.9875169477162953,0.9992015347680699,0.9933248806682577
0.5596774193548387,188817,0.987517013828204,0.9992068935951299,0.9933275620962909
0.5591304347826087,188824,0.9874804050332585,0.9992068935951299,0.9933090413177352
0.5590909090909091,188828,0.9874594869404961,0.9992068935951299,0.9932984583257864
0.5588235294117647,188829,0.9874595533525041,0.9992122524221898,0.9933011397384913
0.5587096774193548,188835,0.9874281780390288,0.9992122524221898,0.9932852656728186
0.5584615384615385,188839,0.9874072622710351,0.9992122524221898,0.9932746832442394
0.5576923076923077,188841,0.987407395639718,0.9992229700763097,0.9932800460248928
0.5575,188855,0.987334198194382,0.9992229700763097,0.9932430092978536
0.5571428571428572,188857,0.987323742302377,0.9992229700763097,0.9932377185623161
0.5567567567567568,188859,0.9873132866318258,0.9992229700763097,0.9932324278831428
0.5563636363636364,188866,0.9872819882879925,0.9992283289033697,0.9932192375504031
0.556,188870,0.9872610790490813,0.9992283289033697,0.9932086566989278
0.5557894736842106,188872,0.9872506247617434,0.9992283289033697,0.9932033663577288
0.5557142857142857,188878,0.9872192632281155,0.9992283289033697,0.9931874956722754
0.5555555555555555,188882,0.9871983566459482,0.9992283289033697,0.9931769154970838
0.5552941176470588,188886,0.9871774509492498,0.9992283289033697,0.9931663355473058
0.5546153846153846,188902,0.9870938370160189,0.9992283289033697,0.9931240180021838
0.5545454545454546,188904,0.9870833862702748,0.9992283289033697,0.9931187285626025
0.5542857142857143,188912,0.987041585500127,0.9992283289033697,0.9930975713677035
0.5538461538461539,188914,0.9870311358607621,0.9992283289033697,0.9930922822098307
0.5535714285714286,188918,0.9870102372457892,0.9992283289033697,0.9930817040631008
0.553448275862069,188922,0.986989339515779,0.9992283289033697,0.9930711261417197
0.5533333333333333,188926,0.9869684426706753,0.9992283289033697,0.99306054844568
0.5528571428571428,188930,0.9869475467104218,0.9992283289033697,0.9930499709749746
0.5521428571428572,188944,0.9868744178169193,0.9992283289033697,0.9930129516019087
0.5517241379310346,188946,0.9868639717167869,0.9992283289033697,0.9930076633453512
0.5515789473684211,188956,0.9868117445331188,0.9992283289033697,0.9929812229074139
0.5510344827586207,188960,0.9867908552074514,0.9992283289033697,0.9929706471264858
0.5507692307692308,188964,0.9867699667661565,0.9992283289033697,0.9929600715708305
0.55,189009,0.9865826495034627,0.999276558346909,0.9928890332439693
0.5499999999999999,189152,0.9858367873456269,0.999276558346909,0.9925111773472429
0.5490322580645162,189167,0.9857586154033209,0.999276558346909,0.9924715587785243
0.5485714285714286,189183,0.985675245661608,0.999276558346909,0.9924293024580151
0.548125,189184,0.9856700355209743,0.999276558346909,0.9924266615574574
0.5479069767441861,189186,0.9856596154049454,0.999276558346909,0.9924213797985065
0.5472727272727272,189224,0.9854669597936837,0.999281917173969,0.992326358585751
0.546875,189228,0.985446128479929,0.999281917173969,0.9923157973158504
0.5464705882352942,189240,0.9853836398224477,0.999281917173969,0.9922841148549414
0.5464285714285715,189242,0.9853732258166792,0.999281917173969,0.9922788346414793
0.5460869565217391,189252,0.985321159089468,0.999281917173969,0.9922524344170702
0.546,189256,0.9853003339392146,0.999281917173969,0.9922418747206436
0.5457142857142857,189265,0.9852534805695717,0.999281917173969,0.9922181162254272
0.5454545454545455,189269,0.9852326582800142,0.999281917173969,0.9922075572594228
0.545,189305,0.9850505797522516,0.9992872760010288,0.992117857057351
0.5444444444444445,189306,0.9850453762691093,0.9992872760010288,0.9921152178423788
0.5442857142857143,189310,0.9850245628862712,0.9992872760010288,0.9921046611229045
0.544,189351,0.9848112764125883,0.9992872760010288,0.9919964676999354
0.5430769230769231,189393,0.9845928835807025,0.9992872760010288,0.991885659878564
0.5428571428571429,189394,0.9845876849319408,0.9992872760010288,0.9918830218988196
0.5425,189406,0.9845253054285503,0.9992872760010288,0.9918513672363263
0.5423076923076924,189412,0.9844941186408465,0.9992872760010288,0.9918355406627308
0.5423076923076923,189414,0.9844837234840086,0.9992872760010288,0.9918302652504375
0.5422222222222223,189429,0.9844057668044491,0.9992872760010288,0.991790701446932
0.5416666666666667,189431,0.984395373513311,0.9992872760010288,0.9917854265116118
0.5414285714285715,189460,0.984244695450227,0.9992872760010288,0.9917089462544008
0.5413043478260869,189462,0.984234305559954,0.9992872760010288,0.9917036721886883
0.5406896551724139,189501,0.9840317465343191,0.9992872760010288,0.991600839118447
0.54,189549,0.9837825575444872,0.9992872760010288,0.9914743046121699
